,5rSUMMARY mean_0,5rSUMMARY mean_d_h2h1_0,5rSUMMARY mean_q1_0,5rSUMMARY mean_q2_0,5rSUMMARY mean_q3_0,5rSUMMARY mean_q4_0,5rSUMMARY mean_d_q1q2_0,5rSUMMARY mean_d_q1q3_0,5rSUMMARY mean_d_q1q4_0,5rSUMMARY mean_d_q2q3_0,5rSUMMARY mean_d_q2q4_0,5rSUMMARY mean_d_q3q4_0,5rSUMMARY std_0,5rSUMMARY std_d_h2h1_0,5rSUMMARY max_0,5rSUMMARY max_d_h2h1_0,5rSUMMARY max_q1_0,5rSUMMARY max_q2_0,5rSUMMARY max_q3_0,5rSUMMARY max_q4_0,5rSUMMARY max_d_q1q2_0,5rSUMMARY max_d_q1q3_0,5rSUMMARY max_d_q1q4_0,5rSUMMARY max_d_q2q3_0,5rSUMMARY max_d_q2q4_0,5rSUMMARY max_d_q3q4_0,5rSUMMARY min_0,5rSUMMARY min_d_h2h1_0,5rSUMMARY min_q1_0,5rSUMMARY min_q2_0,5rSUMMARY min_q3_0,5rSUMMARY min_q4_0,5rSUMMARY min_d_q1q2_0,5rSUMMARY min_d_q1q3_0,5rSUMMARY min_d_q1q4_0,5rSUMMARY min_d_q2q3_0,5rSUMMARY min_d_q2q4_0,5rSUMMARY min_d_q3q4_0,5rSUMMARY topFreq_1_0,5rSUMMARY topFreq_2_0,5rSUMMARY topFreq_3_0,5rSUMMARY topFreq_4_0,5rSUMMARY topFreq_5_0,5rSUMMARY topFreq_6_0,5rSUMMARY topFreq_7_0,5rSUMMARY topFreq_8_0,5rSUMMARY topFreq_9_0,5rSUMMARY topFreq_10_0,5rSUMMARY freq_011_0,5rSUMMARY freq_021_0,5rSUMMARY freq_032_0,5rSUMMARY freq_043_0,5rSUMMARY freq_053_0,5rSUMMARY freq_064_0,5rSUMMARY freq_075_0,5rSUMMARY freq_085_0,5rSUMMARY freq_096_0,5rSUMMARY freq_107_0,5rSUMMARY freq_117_0,5rSUMMARY freq_128_0,5rSUMMARY freq_139_0,5rSUMMARY freq_149_0,5rSUMMARY freq_160_0
18400,51327930.394405015,102655836.61817798,17.374881488452115,6.795749719435977,2.4662689256205415,205311694.94071734,10.57913176901583,14.908612562831571,-205311677.56583583,4.329480793815518,-205311688.14496914,-205311692.47444993,290352376.06828237,410620072.63536185,1642481469.2791882,1642481280.1200747,142.4664956835337,166.620593625547,92.51843561756023,1642481469.2791882,-24.154097942013383,49.9480600659703,-1642481326.8126893,74.1021580079828,-1642481302.6586144,-1642481376.7607512,-182.42032913400644,77.18478030361297,-56.38800514034542,-151.20399709879229,-78.27637273782624,0.0,94.81599195844248,21.888367597483736,-56.38800514034542,-72.9276243609625,-151.20399709879229,-78.27637273782624,2.8133333333333264,4.653333333333343,8.567999999999953,9.98133333333335,11.317333333333352,10.970666666666668,10.314666666666628,14.605333333333297,13.136000000000076,13.906666666666677,0.125000488349701,0.12499966774016805,0.12499928614548958,0.12499966234532106,0.12500031022965966,0.12500047779845883,0.12500003754618288,0.12499952835618171,0.1249994851932328,0.12499990945632268,0.1250003026763251,0.12500029531813434,0.12500005046934326,0.12499988909289737,0.12499992720693454
18800,51327934.44438611,102655843.13561004,16.301054109080805,9.452106697412686,2.1645304832449854,205311709.85985005,6.848947411667723,14.136523625835787,-205311693.55879688,7.2875762141677765,-205311700.4077446,-205311707.6953211,290352375.9254637,410620070.3859191,1642481472.5463152,1642481277.242924,138.18165716612452,182.44578316023407,73.1635466932571,1642481472.5463152,-44.26412599410908,65.01811047286434,-1642481334.364651,109.28223646697221,-1642481290.1005497,-1642481399.3827653,-171.28455119609652,96.36940401982669,-56.81717330542997,-151.76716027811867,-61.32484901223626,0.0,94.9499869726837,4.5076757068086515,-56.81717330542997,-90.44231126587842,-151.76716027811867,-61.32484901223626,2.7199999999999904,4.746666666666679,9.495999999999922,9.261333333333358,11.10933333333333,11.170666666666675,10.282666666666616,14.197333333333306,13.200000000000072,14.082666666666666,0.1250004935641062,0.12499966679581277,0.12499928305127998,0.12499966139992882,0.12500031211737112,0.12500048247371412,0.1250000313648147,0.12499952389326627,0.1249994837748636,0.12499991558020548,0.12500030868016368,0.12500029901262416,0.12500004675313584,0.12499988658326328,0.1249999284550888
19200,51327930.94231963,102655838.65431048,15.50908392821159,7.721244546328604,-0.3693288581722784,205311700.90827712,7.787839381882667,15.878412786383842,-205311685.3991938,8.090573404500939,-205311693.1870338,-205311701.2776083,290352377.17696154,410620075.2927995,1642481475.902732,1642481288.8595915,133.9925902371384,170.53328609135514,68.83046876122852,1642481475.902732,-36.540695854217354,65.16212147590683,-1642481341.91014,101.7028173301234,-1642481305.369469,-1642481407.0722568,-183.73417794827074,81.33760114658529,-58.98457704270308,-155.21569379492428,-77.24740465035599,0.0,96.23111675221693,18.262827607655765,-58.98457704270308,-77.96828914456427,-155.21569379492428,-77.24740465035599,2.6933333333333227,4.773333333333346,9.861333333333274,8.149333333333363,11.856000000000053,11.722666666666711,9.797333333333256,14.55199999999997,12.992000000000067,13.869333333333346,0.1250004914745299,0.12499966765946648,0.12499928683169982,0.12499966070575758,0.12500031024028097,0.12500047597635588,0.1250000324535355,0.12499952643694298,0.12499948582383462,0.12499991368662323,0.12500030522681915,0.12500029584021355,0.1250000488582107,0.12499988422961113,0.1249999316378521
19600,51327932.947886765,102655842.51707631,15.934780510349832,7.443915539839853,-1.73261621475842,205311710.14546478,8.490864970509632,17.667396725108247,-205311694.2106845,9.176531754598262,-205311702.7015504,-205311711.87808186,290352377.41961026,410620070.56560826,1642481479.2378144,1642481275.5051541,135.4124308608923,180.6890002946255,68.83588820962078,1642481479.2378144,-45.27656943373335,66.57654265126862,-1642481343.825376,111.8531120850005,-1642481298.5488234,-1642481410.4019082,-193.28129070670758,74.91250558140341,-58.934224708116545,-156.7106355096118,-88.17637463282686,0.0,97.77641080149203,29.242149924713377,-58.934224708116545,-68.5342608767813,-156.7106355096118,-88.17637463282686,3.2800000000000065,4.186666666666663,9.629333333333276,8.946666666666724,11.290666666666693,11.466666666666683,9.906666666666595,14.59466666666664,13.184000000000074,13.78133333333335,0.12500049502653082,0.12499966417320062,0.12499928141052602,0.12499965537259222,0.12500030830783349,0.12500048312691958,0.12500003668091747,0.12499952921777735,0.12499947607641092,0.12499990673953822,0.12500029824089473,0.12500030181402896,0.12500005488993635,0.1249998907595675,0.12499992535663182
20000,51327924.90779067,102655827.88137163,15.53938846833028,6.394821077931965,-0.8868444170763362,205311678.58379537,9.144567390397937,16.42623288540654,-205311663.04440838,7.2816654950083395,-205311672.18897712,-205311679.470642,290352379.452594,410620077.9610868,1642481482.3392932,1642481294.1136527,138.22756449925026,168.85757691330022,67.4680228444318,1642481482.3392932,-30.63001241405045,70.7595416548153,-1642481344.111723,101.38955406886498,-1642481313.4817345,-1642481414.8712754,-185.39255740143554,80.47873153175853,-59.235368747364944,-156.91194259766797,-80.04092805057411,0.0,97.67657385029958,20.805559303212107,-59.235368747364944,-76.8710145470908,-156.91194259766797,-80.04092805057411,2.733333333333324,4.733333333333345,9.407999999999978,9.026666666666658,11.432000000000025,11.834666666666715,9.693333333333246,14.79466666666662,12.701333333333416,13.909333333333343,0.12500048581004342,0.12499967325892954,0.12499929968200671,0.12499966301417452,0.12500030226449158,0.12500046822323813,0.12500003424776282,0.12499953631622537,0.12499949100339322,0.12499990996746645,0.12500029562561743,0.125000292414429,0.12500005293589742,0.12499989185027216,0.1249999275455289
20400,51327932.629254214,102655837.87864733,17.178881588522607,10.200978943095668,-0.4037105956402352,205311703.54086438,6.977902645426499,17.582592184162877,-205311686.36198285,10.604689538736002,-205311693.339886,-205311703.9445752,290352378.57243633,410620074.5539415,1642481485.2368479,1642481282.4009137,140.95542827286357,188.0711032776983,67.35621103591001,1642481485.2368479,-47.11567500483528,73.59921723695018,-1642481344.2814143,120.71489224178438,-1642481297.1657703,-1642481417.8806434,-172.30428978358543,74.39121263450104,-57.49110581474468,-146.83436219919528,-76.06860731410934,0.0,89.34325638444722,18.57750149936731,-57.49110581474468,-70.76575488508225,-146.83436219919528,-76.06860731410934,3.2666666666666724,4.199999999999997,10.029333333333282,7.5866666666667335,12.250666666666762,12.018666666666741,9.386666666666587,15.010666666666607,12.965333333333419,13.55200000000003,0.12500049182632014,0.1249996676650005,0.12499928354799333,0.12499965872697237,0.1250003078937601,0.12500048504282146,0.12500004236519088,0.12499953300902383,0.1249994805015639,0.12499990160036178,0.12500029887671585,0.12500030161076994,0.12500006060821378,0.12499989449195827,0.12499992510924984
20800,51327930.72876503,102655840.65706737,14.863754501516903,5.936708172101934,1.4809802816607474,205311700.63361534,8.927046329414438,13.382774219856042,-205311685.76986215,4.455727890441322,-205311694.6969087,-205311699.15263557,290352379.4544837,410620077.47606367,1642481488.170225,1642481302.188878,133.45002555945945,165.9226884851676,81.83194461053692,1642481488.170225,-32.47266292570868,51.618080948919236,-1642481354.7201934,84.09074387462779,-1642481322.2475495,-1642481406.3382819,-189.30764641289096,87.49402000262126,-59.9135689837635,-158.94398461881525,-75.44917330609786,0.0,99.03041563504765,15.535604322336926,-59.9135689837635,-83.49481131271415,-158.94398461881525,-75.44917330609786,2.7599999999999913,4.706666666666678,10.010666666666618,9.045333333333346,10.810666666666652,11.834666666666735,9.498666666666578,15.050666666666604,12.906666666666736,13.642666666666692,0.12500049196259885,0.12499966910539081,0.12499928846929267,0.12499965645494326,0.12500030373666926,0.1250004762029129,0.12500003521896372,0.12499953268306971,0.12499948539750157,0.12499990773771649,0.12500029911186405,0.1250003001211394,0.12500005594064037,0.12499989014164545,0.12499992283959503
21200,51327935.15533607,102655843.08509474,16.227084284233232,10.998491795354829,1.8392462898078321,205311711.55652002,5.228592488877956,14.387837994425347,-205311695.32943657,9.159245505547155,-205311700.5580289,-205311709.71727398,290352379.2424196,410620076.767835,1642481491.4344091,1642481297.5231614,139.50462957914638,179.9357373679406,72.7571921500414,1642481491.4344091,-40.43110778879563,66.7474374291017,-1642481351.9297724,107.17854521789691,-1642481311.498681,-1642481418.6772141,-161.90003506470373,84.0356729253818,-55.69268883367552,-143.06062654590113,-63.519629156101665,0.0,87.36793771222159,7.826940322428477,-55.69268883367552,-79.54099738979716,-143.06062654590113,-63.519629156101665,2.9333333333333296,4.533333333333339,9.165333333333255,9.14133333333334,11.560000000000027,11.410666666666687,10.431999999999926,14.311999999999939,12.928000000000077,13.85066666666668,0.1250004928127949,0.12499966792660501,0.12499928227267276,0.12499966237746511,0.12500031523899754,0.12500048397050886,0.12500003570488127,0.12499952333254633,0.12499948169791317,0.12499991268472127,0.1250003063466319,0.12500029906170157,0.12500005011548856,0.12499988879045126,0.12499993197602151
21600,51327930.36716218,102655839.79590404,16.008745411803076,4.929674109438557,1.5962728574143745,205311698.93395424,11.079071302364024,14.412472554388717,-205311682.92521068,3.3334012520243532,-205311694.00428164,-205311697.33768302,290352381.1382954,410620081.4298,1642481497.0360456,1642481313.645609,137.33666389014004,163.33802113290136,71.82852835519498,1642481497.0360456,-26.001357242761323,65.50813553494174,-1642481359.699377,91.50949277770249,-1642481333.698047,-1642481425.207518,-172.91366005314612,92.97528394338477,-56.71493576901724,-153.6803720600623,-64.5018847748826,0.0,96.96543629104099,7.7869490058681405,-56.71493576901724,-89.17848728517647,-153.6803720600623,-64.5018847748826,2.6266666666666545,4.840000000000015,9.247999999999944,9.090666666666689,11.528000000000038,11.378666666666682,10.0639999999999,14.62666666666664,13.114666666666727,13.749333333333352,0.12500049174683314,0.12499966909404789,0.12499929004289158,0.12499965997155826,0.12500030831501197,0.12500047646525603,0.12500004011128818,0.12499953070125425,0.12499948559005829,0.12499990755323949,0.12500029904004645,0.12500029922232217,0.12500005488750174,0.12499989387808132,0.12499992529740866
22000,51327930.910465516,102655837.01357578,15.623742085271878,9.183612437622381,0.7540526996693644,205311698.08045247,6.440129647648987,14.869689385602424,-205311682.45671108,8.429559737953152,-205311688.89684114,-205311697.3264014,290352382.30892664,410620079.5171212,1642481503.9945667,1642481304.5694897,136.40149855707878,180.26879537557178,68.84776663540462,1642481503.9945667,-43.86729681849349,67.55373192167094,-1642481367.5930657,111.42102874016432,-1642481323.7257862,-1642481435.146808,-177.71282510925178,94.6427814162043,-59.07980105602772,-159.4634772093884,-68.29233139580518,0.0,100.38367615335686,9.212530339779798,-59.07980105602772,-91.17114581358027,-159.4634772093884,-68.29233139580518,2.8399999999999936,4.626666666666676,9.367999999999942,9.22400000000001,11.274666666666683,11.89866666666672,9.551999999999893,14.711999999999978,13.17066666666672,13.600000000000028,0.12500048950052212,0.12499967195847458,0.1249992901574118,0.12499966179359362,0.12500030591182065,0.12500047641933637,0.12500003470377385,0.1249995313870432,0.12499948611408693,0.12499990784397458,0.1250002995634944,0.12500029670296023,0.12500005487041904,0.12499989044147469,0.1249999287061168
22400,51327931.14351323,102655838.53532484,16.563589777114963,7.1881112361455495,2.518931930371384,205311698.3034171,9.375478540968926,14.044657846743462,-205311681.73982802,4.66917930577429,-205311691.11530694,-205311695.78448784,290352383.41451836,410620081.90872294,1642481510.286362,1642481313.8810096,140.56449653802375,177.07730253193628,81.53893311251092,1642481510.286362,-36.51280599391268,59.025563425509766,-1642481369.7218614,95.53836941942276,-1642481333.209069,-1642481428.7474205,-174.02833448515355,90.55517885134235,-58.31012107759853,-153.6277730682457,-66.85148257467606,0.0,95.3176519906429,8.541361497080233,-58.31012107759853,-86.77629049356672,-153.6277730682457,-66.85148257467606,2.973333333333331,4.4933333333333385,9.895999999999919,8.432000000000023,11.538666666666698,11.546666666666695,9.882666666666566,14.786666666666612,12.970666666666752,13.746666666666686,0.12500048889074045,0.12499967134554339,0.12499928971102178,0.12499966423461696,0.1250003093887533,0.1250004739343207,0.12500003466782741,0.12499952687190884,0.1249994886852773,0.12499991188588394,0.1250003038772386,0.125000294209446,0.125000050217527,0.12499988805402795,0.12499993129501817
22800,51327930.10193088,102655838.93470287,15.151151765514703,6.118005729239615,0.6775829865711634,205311698.46098086,9.033146036274667,14.47356877894356,-205311683.30982956,5.4404227426685825,-205311692.34297633,-205311697.78339893,290352384.1930237,410620083.9485969,1642481513.5110426,1642481318.690324,129.8783956066938,174.14561979266753,73.71321943027321,1642481513.5110426,-44.26722418597423,56.165176176417354,-1642481383.6326447,100.43240036239102,-1642481339.3654444,-1642481439.797822,-176.9958949408534,83.01139107470277,-56.61708105191104,-153.86315757079242,-73.76898337114179,0.0,97.246076518877,17.15190231923334,-56.61708105191104,-80.09417419964714,-153.86315757079242,-73.76898337114179,3.1733333333333364,4.293333333333333,9.394666666666577,9.304000000000013,11.168,11.010666666666653,10.530666666666603,14.290666666666668,13.352000000000023,13.749333333333352,0.1250004894797133,0.12499966850742522,0.12499929210643694,0.12499966426861363,0.12500030989344682,0.12500047451325957,0.12500003153861497,0.12499952740016175,0.12499948777378257,0.12499991737353883,0.1250003043587102,0.1250002937165596,0.12500004441424417,0.12499988798640897,0.12499992991879799
23200,51327934.11173263,102655848.33846942,15.646221958386533,4.238772881411055,1.2264405928623925,205311715.33549273,11.407449076974904,14.419781365524047,-205311699.6892704,3.0123322885488153,-205311711.0967203,-205311714.10905242,290352383.9983934,410620082.0485338,1642481516.4538279,1642481332.756741,131.62675767561706,164.99470204109286,76.73220223830353,1642481516.4538279,-33.36794436547626,54.89455543731035,-1642481384.8270693,88.26249980278581,-1642481351.4591467,-1642481439.7216141,-189.76414545822936,98.63470634964489,-56.46184043648548,-165.70446344308004,-72.41838602039347,0.0,109.24262300659025,15.956545583910398,-56.46184043648548,-93.28607742268353,-165.70446344308004,-72.41838602039347,2.9599999999999973,4.506666666666672,9.17066666666657,9.154666666666712,11.541333333333366,11.514666666666708,10.133333333333239,14.605333333333279,12.928000000000068,13.752000000000018,0.12500049378485037,0.12499966046931205,0.12499927958009999,0.12499965937520852,0.12500031415057145,0.12500048389968493,0.1250000360585329,0.12499952252158396,0.12499948113452644,0.12499991130409327,0.1250003065413023,0.12500029693021134,0.12500004845113188,0.124999883822355,0.1249999280394592
23600,51327934.45738981,102655839.8634685,17.020107382400763,12.031202833333044,0.3264914348777757,205311708.45175496,4.988904549067225,16.693615947523043,-205311691.43164706,11.70471139845547,-205311696.42055362,-205311708.1252658,290352384.5686088,410620080.48102045,1642481519.9244726,1642481312.7452803,149.8240928644501,185.25282987288688,64.49097995624972,1642481519.9244726,-35.428737008436364,85.33311290819698,-1642481370.1003742,120.7618499166324,-1642481334.6716602,-1642481455.433488,-177.99382157814972,92.77596875925751,-60.221608927639515,-156.62771926926095,-67.30986638955501,0.0,96.40611034161724,7.088257461917865,-60.221608927639515,-89.31785287970234,-156.62771926926095,-67.30986638955501,3.386666666666676,4.079999999999993,9.775999999999907,8.210666666666699,11.880000000000052,11.218666666666671,10.71733333333327,14.341333333333301,13.021333333333365,13.634666666666693,0.12500049048098208,0.1249996674394321,0.12499928295698794,0.12499966052895033,0.12500031174463222,0.12500048274978007,0.12500003483247538,0.12499952491597473,0.12499948366814825,0.12499991121207552,0.12500030436956305,0.1250002977369532,0.12500005083883847,0.12499988678047715,0.1249999300004645
