,5rSUMMARY mean_0,5rSUMMARY mean_d_h2h1_0,5rSUMMARY mean_q1_0,5rSUMMARY mean_q2_0,5rSUMMARY mean_q3_0,5rSUMMARY mean_q4_0,5rSUMMARY mean_d_q1q2_0,5rSUMMARY mean_d_q1q3_0,5rSUMMARY mean_d_q1q4_0,5rSUMMARY mean_d_q2q3_0,5rSUMMARY mean_d_q2q4_0,5rSUMMARY mean_d_q3q4_0,5rSUMMARY std_0,5rSUMMARY std_d_h2h1_0,5rSUMMARY max_0,5rSUMMARY max_d_h2h1_0,5rSUMMARY max_q1_0,5rSUMMARY max_q2_0,5rSUMMARY max_q3_0,5rSUMMARY max_q4_0,5rSUMMARY max_d_q1q2_0,5rSUMMARY max_d_q1q3_0,5rSUMMARY max_d_q1q4_0,5rSUMMARY max_d_q2q3_0,5rSUMMARY max_d_q2q4_0,5rSUMMARY max_d_q3q4_0,5rSUMMARY min_0,5rSUMMARY min_d_h2h1_0,5rSUMMARY min_q1_0,5rSUMMARY min_q2_0,5rSUMMARY min_q3_0,5rSUMMARY min_q4_0,5rSUMMARY min_d_q1q2_0,5rSUMMARY min_d_q1q3_0,5rSUMMARY min_d_q1q4_0,5rSUMMARY min_d_q2q3_0,5rSUMMARY min_d_q2q4_0,5rSUMMARY min_d_q3q4_0,5rSUMMARY topFreq_1_0,5rSUMMARY topFreq_2_0,5rSUMMARY topFreq_3_0,5rSUMMARY topFreq_4_0,5rSUMMARY topFreq_5_0,5rSUMMARY topFreq_6_0,5rSUMMARY topFreq_7_0,5rSUMMARY topFreq_8_0,5rSUMMARY topFreq_9_0,5rSUMMARY topFreq_10_0,5rSUMMARY freq_011_0,5rSUMMARY freq_021_0,5rSUMMARY freq_032_0,5rSUMMARY freq_043_0,5rSUMMARY freq_053_0,5rSUMMARY freq_064_0,5rSUMMARY freq_075_0,5rSUMMARY freq_085_0,5rSUMMARY freq_096_0,5rSUMMARY freq_107_0,5rSUMMARY freq_117_0,5rSUMMARY freq_128_0,5rSUMMARY freq_139_0,5rSUMMARY freq_149_0,5rSUMMARY freq_160_0
18400,51329377.817506045,102658732.69189523,15.70827159608922,7.234846130995781,1.1971156064617423,205317487.12978923,8.473425465093099,14.511155989627458,-205317471.4215186,6.037730524534047,-205317479.8949453,-205317485.93267804,290360559.56430393,410631645.50674814,1642527762.8951511,1642527572.2364917,134.4483934756305,173.9863144354046,71.71649346220038,1642527762.8951511,-39.53792095977408,62.731900013431215,-1642527628.4467504,102.26982097320705,-1642527588.9088285,-1642527691.1786475,-169.87202898393846,88.23739620585276,-57.87840731980993,-152.31163839917673,-67.58463500409529,0.0,94.43323107936516,9.70622768428734,-57.87840731980993,-84.72700339507873,-152.31163839917673,-67.58463500409529,2.5066666666666557,4.960000000000021,10.023999999999933,8.437333333333335,11.405333333333372,11.170666666666751,10.106666666666479,14.408000000000063,13.826666666666664,13.421333333333385,0.12500049236145228,0.12499966942689009,0.12499928851050988,0.12499966122470604,0.1250003106463625,0.1250004767431486,0.12500003647861238,0.12499952795379345,0.124999484987043,0.1249999103438802,0.12500030195633982,0.12500029893017703,0.1250000512506463,0.12499989190682595,0.12499992808608879
18800,51329377.423734896,102658730.1429306,15.620496475978182,9.084043577025712,0.38056040932098717,205317484.6098397,6.536452898952176,15.239936066657133,-205317468.98934254,8.703483167704732,-205317475.52579686,-205317484.2292809,290360560.2090921,410631643.59531784,1642527766.0348904,1642527573.308112,138.34926503029715,180.39671025639612,64.19226570667624,1642527766.0348904,-42.047445226098326,74.15699932362186,-1642527627.6856253,116.20444454972174,-1642527585.638167,-1642527701.8426125,-182.319497524417,94.77924185055267,-59.87054596416796,-158.077471225935,-66.61487042742363,0.0,98.206925261765,6.744324463257755,-59.87054596416796,-91.46260079850948,-158.077471225935,-66.61487042742363,2.5466666666666553,4.92000000000002,9.48266666666657,8.98400000000004,11.40000000000004,11.266666666666776,10.634666666666483,14.216000000000022,12.792000000000003,14.024000000000017,0.12500048922137152,0.12499966843950058,0.12499928645733073,0.12499966373774386,0.12500030941075552,0.12500047719128843,0.1250000305376092,0.124999525978269,0.1249994866989656,0.12499991666003074,0.12500030587493483,0.12500029454149866,0.12500004610311735,0.12499988421010791,0.1249999310741762
19200,51329377.32370046,102658733.43193774,15.888520033673096,5.326944534947179,0.1457936044867666,205317487.9335433,10.561575498725613,15.742726429186218,-205317472.04502374,5.181150930460442,-205317482.60660112,-205317487.78775334,290360560.8034933,410631643.2291527,1642527769.1921911,1642527569.2198625,138.49039775476334,175.93706005403746,64.98834754606435,1642527769.1921911,-37.446662299273314,73.50205020870042,-1642527630.7017841,110.94871250797513,-1642527593.2551293,-1642527704.2038457,-184.52128466800622,101.78313757004612,-58.399449392807,-167.8519815769013,-69.25791337781969,0.0,109.45253218409272,10.8584639850148,-58.399449392807,-98.59406819907939,-167.8519815769013,-69.25791337781969,2.6266666666666567,4.8400000000000185,9.725333333333287,9.098666666666695,11.042666666666694,11.658666666666784,9.674666666666422,14.530666666666724,13.573333333333347,13.496000000000047,0.12500049430569604,0.12499967042870531,0.12499928721181253,0.12499965646168774,0.12500030482593108,0.12500047673534892,0.1250000396829751,0.12499953222501262,0.12499947991445218,0.12499990182922487,0.1250002944911607,0.12500030112058752,0.1250000619119573,0.12499989526193446,0.1249999241347041
19600,51329378.05867253,102658730.75721572,16.510433786803418,8.849697601647348,-1.1989964456785263,205317488.07355538,7.660736185155755,17.709430232481814,-205317471.56312206,10.048694047325844,-205317479.2238598,-205317489.27255586,290360561.2565678,410631644.21993047,1642527772.4100406,1642527570.931875,137.1148601726151,186.4138321478762,63.71753535878503,1642527772.4100406,-49.29897197526006,73.39732481383103,-1642527635.2951777,122.69629678909244,-1642527585.9961963,-1642527708.6924963,-195.43057235945201,93.08476502911914,-56.210033214753174,-168.45160882566245,-78.75815172172422,0.0,112.24157561090688,22.548118506972763,-56.210033214753174,-89.69345710393594,-168.45160882566245,-78.75815172172422,2.4533333333333234,5.013333333333357,10.167999999999902,8.360000000000056,11.338666666666706,12.090666666666829,9.485333333333076,14.469333333333338,13.237333333333366,13.650666666666705,0.12500049153730056,0.12499966629064341,0.1249992870554028,0.12499965786853806,0.12500030683100166,0.12500047622071667,0.12500003449181127,0.12499952798163205,0.12499948260162079,0.12499991000203116,0.1250003002651717,0.12500029671360077,0.12500005344497192,0.12499988626098948,0.12499992752184828
20000,51329379.168660566,102658733.04405825,15.388379033928086,9.90488480997341,1.9061538931835178,205317489.47522435,5.483494223954291,13.482225140744415,-205317474.0868454,7.998730916789903,-205317479.5703403,-205317487.56907412,290360561.64983803,410631647.1097102,1642527775.675113,1642527583.8069472,131.40830924045764,181.04248729251876,81.70711312681203,1642527775.675113,-49.634178052059994,49.70119611364621,-1642527644.2668076,99.33537416570785,-1642527594.6326218,-1642527693.9679933,-181.7947123718549,94.06110775704077,-55.00571204316816,-161.86575996012655,-71.90692053846286,0.0,106.8600479169556,16.901208495296668,-55.00571204316816,-89.9588394216604,-161.86575996012655,-71.90692053846286,2.799999999999995,4.66666666666668,9.749333333333245,8.495999999999997,11.621333333333375,11.306666666666763,10.149333333333084,14.128000000000059,13.501333333333331,13.848000000000027,0.12500048888985,0.12499966706201801,0.12499928375448878,0.12499966032226573,0.12500031083233318,0.12500048008588607,0.12500003686939398,0.12499952767482318,0.12499948491559656,0.12499991157807998,0.12500030449977387,0.1250002971171846,0.12500005072808418,0.1249998866513755,0.12499992668928299
20400,51329378.238595665,102658734.13050003,14.22520450939473,8.121488618176798,2.506918480450015,205317488.10077012,6.103715891217644,11.71828602894463,-205317473.87556657,5.61457013772673,-205317479.979284,-205317485.5938559,290360562.417581,410631645.3878527,1642527778.9524143,1642527580.267394,128.84540683387036,184.6195316555376,83.6672881731041,1642527778.9524143,-55.77412482166723,45.178118660766984,-1642527650.1070051,100.95224348243521,-1642527594.33288,-1642527695.285114,-183.60560819804468,99.28864974749996,-61.43797137740787,-164.9917520903964,-69.0742598052574,0.0,103.55378071298566,7.636288427851794,-61.43797137740787,-95.91749228513525,-164.9917520903964,-69.0742598052574,2.973333333333333,4.493333333333342,9.933333333333218,8.648000000000005,11.285333333333346,11.250666666666767,10.074666666666424,14.71200000000003,12.880000000000052,14.016000000000018,0.12500048856102175,0.12499966891045425,0.12499928662536682,0.12499966180454994,0.12500031088455946,0.12500047502712136,0.12500003451590358,0.12499952517373016,0.12499948687746282,0.12499991181343967,0.12500030582176325,0.12500029353662906,0.12500004930992212,0.12499988600281825,0.12499993033376276
20800,51329378.641141444,102658735.88278265,15.069155755271868,6.3303454445780165,1.2163576079567284,205317491.94870606,8.738810310693536,13.852798147315022,-205317476.87955043,5.113987836621247,-205317485.61836216,-205317490.73235092,290360562.95753855,410631648.0864444,1642527782.3138206,1642527590.6831384,137.55079767847312,176.95760615293224,73.10471017551478,1642527782.3138206,-39.40680847445826,64.44608750295957,-1642527644.7630222,103.85289597741928,-1642527605.3561969,-1642527709.2091067,-172.05720894361622,89.42658604031249,-60.914992920034436,-154.97675309459112,-68.80835719881928,0.0,94.06176017455468,7.893364278787248,-60.914992920034436,-86.1683958957681,-154.97675309459112,-68.80835719881928,2.85333333333333,4.613333333333345,9.215999999999935,9.866666666666651,10.783999999999994,11.154666666666765,10.346666666666426,14.80000000000001,12.994666666666696,13.637333333333371,0.1250004930422555,0.12499966749513897,0.12499928322813489,0.12499965889783679,0.12500031318127547,0.1250004823690654,0.12500003995318182,0.12499952794617117,0.12499948262317628,0.12499990742855317,0.1250003012783128,0.1250003000254812,0.12500005510389195,0.12499989094416242,0.12499992641320828
21200,51329378.162732705,102658729.71767157,16.84767280223871,9.76012168659505,1.976199927504973,205317484.0669366,7.087551115643468,14.871472874733666,-205317467.21926388,7.7839217590901,-205317474.306815,-205317482.09073853,290360563.66282374,410631650.50022936,1642527785.7006774,1642527589.762137,139.3647224782738,177.59723587563727,76.29363593418026,1642527785.7006774,-38.23251339736274,63.07108654409461,-1642527646.3359568,101.30359994145853,-1642527608.103434,-1642527709.4070315,-176.63465504132714,92.85912653966133,-57.1671352496608,-155.109203021383,-65.94599653956548,0.0,97.94206777171935,8.77886128990674,-57.1671352496608,-89.16320648181434,-155.109203021383,-65.94599653956548,3.2000000000000064,4.266666666666668,9.589333333333222,8.573333333333379,11.70400000000006,11.338666666666757,10.143999999999739,14.336000000000052,13.237333333333366,13.87733333333336,0.12500048831843663,0.12499967024956828,0.12499929004661198,0.12499966310721405,0.12500030869754405,0.1250004755390075,0.12500003528085726,0.12499952716140829,0.12499948695472947,0.12499991087249032,0.12500030318925515,0.1250002943239941,0.1250000511272469,0.12499988909438299,0.12499992950292063
21600,51329378.83290103,102658736.82715517,16.264416000487124,4.574231884069733,0.3983910626291655,205317494.09456447,11.69018411641709,15.86602493785779,-205317477.83014908,4.175840821440516,-205317489.52033386,-205317493.69617692,290360564.1507205,410631650.95549124,1642527789.0442939,1642527600.8548734,136.88922177054945,166.52337956169117,70.15744776897742,1642527789.0442939,-29.634157791142137,66.73177400157314,-1642527652.155072,96.36593179271684,-1642527622.520903,-1642527718.8868518,-185.49205296148335,92.47121829912847,-57.583766872361956,-161.63890254333734,-72.42776296742696,0.0,104.05513567097199,14.843996095067043,-57.583766872361956,-89.21113957590656,-161.63890254333734,-72.42776296742696,2.946666666666666,4.520000000000009,9.10133333333322,9.346666666666712,11.418666666666706,11.322666666666755,10.351999999999725,14.312000000000051,13.072000000000024,13.874666666666691,0.12500049338647723,0.1249996630028858,0.12499928397162505,0.12499966011831272,0.12500031388573712,0.125000480219697,0.12500003396166998,0.12499952407318744,0.12499948251785359,0.1249999130713724,0.12500030549806446,0.12500029612411565,0.12500004734983938,0.12499988472176261,0.12499993004584305
22000,51329380.223393604,102658736.69347435,15.635464430306783,8.117850221403538,-0.5814211222856919,205317497.72168076,7.5176142089029705,16.21688555259229,-205317482.0862173,8.699271343689132,-205317489.6038327,-205317498.30310524,290360564.5055122,410631651.5716409,1642527792.379029,1642527598.5025752,136.86414451151006,171.21874089554734,71.96588240794978,1642527792.379029,-34.35459638403725,64.89826210356125,-1642527655.5148907,99.25285848759951,-1642527621.1602862,-1642527720.4131436,-193.00426455960923,80.42802432185549,-54.75613785861902,-158.2027389909489,-82.0651874037985,0.0,103.44660113232682,27.309049545181942,-54.75613785861902,-76.13755158714721,-158.2027389909489,-82.0651874037985,2.8799999999999972,4.5866666666666775,8.866666666666603,9.28266666666666,11.717333333333393,11.594666666666779,9.887999999999707,14.60266666666672,13.32800000000001,13.520000000000046,0.12500049306471334,0.1249996623894088,0.1249992825130226,0.12499965756520708,0.12500031274742565,0.12500048207084588,0.12500003510523972,0.12499952316608352,0.12499948030872159,0.12499990926951869,0.12500030400497442,0.12500029580518435,0.12500005209800277,0.12499988339814375,0.12499993056410755
22400,51329378.760368206,102658736.03675319,14.694130391431484,6.789853573122622,2.307339704480809,205317491.25014755,7.9042768183086345,12.386790686950565,-205317476.5560184,4.482513868641739,-205317484.46029595,-205317488.94281247,290360565.39298606,410631654.0995868,1642527795.779614,1642527600.613446,132.63579508506461,176.24508688593195,82.65442517835267,1642527795.779614,-43.609291800866416,49.9813699067133,-1642527663.1438196,93.59066170758098,-1642527619.5345187,-1642527713.1251853,-174.95472589136102,87.63174413220922,-58.97387045332518,-153.93096646884527,-69.66700288687304,0.0,94.95709601551748,10.693132433550293,-58.97387045332518,-84.26396358196925,-153.93096646884527,-69.66700288687304,3.426666666666679,4.039999999999996,9.935999999999936,8.672,11.258666666666697,11.394666666666769,10.143999999999705,14.442666666666696,13.354666666666692,13.597333333333374,0.1250004915715701,0.12499966977863744,0.1249992867238928,0.12499965869031132,0.1250003078558081,0.12500047864154495,0.125000040633822,0.12499953077405956,0.12499948434682523,0.1249999061224743,0.12500029980857366,0.12500030040405183,0.12500005628973018,0.12499989395779958,0.12499992305567698
22800,51329380.42789307,102658733.71225852,15.484612845979347,11.658916292129822,0.8846676199411029,205317493.6833744,3.8256965538492493,14.599945226038065,-205317478.1987627,10.774248672188655,-205317482.02446,-205317492.7987117,290360565.7167348,410631654.5014904,1642527799.2212207,1642527603.7271774,134.89660608360643,177.46922535591332,73.09043513246206,1642527799.2212207,-42.572619272306646,61.80617095114569,-1642527664.3246124,104.37879022345385,-1642527621.7519844,-1642527726.1307724,-168.93319432821278,83.79578865445131,-57.428486683728536,-151.3080877093298,-71.45444365129433,0.0,93.87960102559848,14.025956967568474,-57.428486683728536,-79.85364405803237,-151.3080877093298,-71.45444365129433,2.933333333333332,4.533333333333343,9.618666666666577,8.82133333333334,11.426666666666703,11.08266666666675,10.250666666666366,14.149333333333395,13.536000000000016,13.91466666666669,0.12500048970748895,0.12499966770148344,0.12499928349650605,0.12499966240527118,0.12500031519809057,0.12500048264512537,0.12500003461049924,0.12499952639178014,0.1249994831979024,0.12499991627704926,0.12500030497034936,0.12500029795042378,0.12500004725337546,0.12499988595568977,0.12499993195774692
23200,51329381.11290209,102658737.52171272,15.962626198242129,8.741466298211417,1.2824961394451446,205317498.4650192,7.221159900030459,14.680130058796912,-205317482.5023945,7.458970158766185,-205317489.72355396,-205317497.1825262,290360566.22607243,410631654.5253538,1642527802.697356,1642527617.1208646,138.35900254821374,171.68848818494882,75.14485708770584,1642527802.697356,-33.32948563673454,63.214145460508924,-1642527664.338356,96.54363109724473,-1642527631.0088708,-1642527727.5524924,-178.40829853388732,90.88501895872423,-57.58217838986875,-157.15269448786952,-70.36772817375258,0.0,99.57051609799875,12.785549783886403,-57.58217838986875,-86.78496631411423,-157.15269448786952,-70.36772817375258,2.7866666666666613,4.680000000000014,9.471999999999925,9.130666666666674,11.264000000000031,11.314666666666769,10.122666666666353,15.055999999999997,12.618666666666734,13.821333333333362,0.12500049284008694,0.12499966683541325,0.12499928156256387,0.12499965800379625,0.12500031112432294,0.12500048200296127,0.12500003895983028,0.12499952722634809,0.12499948162367179,0.12499990695242046,0.12500030201822804,0.1250003009307115,0.12500005496016772,0.12499989032718702,0.12499992548703824
23600,51329381.84954109,102658738.27506918,17.391890558190404,8.032123269720378,3.2913647067001404,205317498.68278393,9.35976728846987,14.100525851490243,-205317481.29089358,4.740758563020119,-205317490.65066302,-205317495.39142266,290360566.7293829,410631653.917045,1642527806.1922274,1642527608.1779974,144.30191917969495,177.1758060492864,78.39616679961274,1642527806.1922274,-32.87388686959223,65.90575238008324,-1642527661.8903089,98.77963924967669,-1642527629.0164123,-1642527727.7960567,-165.6243540169032,103.70011940567099,-56.465370849506144,-157.75563803508427,-57.48636201053866,0.0,101.29026718557505,1.0209911610348055,-56.465370849506144,-100.26927602454212,-157.75563803508427,-57.48636201053866,2.74666666666666,4.720000000000015,9.173333333333263,9.33866666666671,11.354666666666716,11.72266666666679,9.759999999999673,14.54400000000004,13.762666666666668,13.144000000000068,0.12500049391261198,0.12499966961689267,0.12499928513195856,0.12499965919086789,0.12500031163247682,0.1250004794009896,0.1250000407896966,0.124999525681705,0.12499948252579944,0.12499990560115488,0.12500030233911416,0.1250003007583609,0.12500005621836185,0.12499989360683517,0.12499992796031104
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,51329374.485159546,102658731.38598347,14.80362965268877,2.7807059288751668,1.539802903916424,205317478.81649834,12.022923723813562,13.263826748772368,-205317464.01286927,1.2409030249587334,-205317476.03579396,-205317477.27669644,290360540.4893552,410631616.23782104,1642527655.0304563,1642527466.3448355,124.74341193973132,175.87035184440515,60.05853655006511,1642527655.0304563,-51.1269399046733,64.68487538966632,-1642527530.2870455,115.81181529433941,-1642527479.160101,-1642527594.9719217,-171.68640354972777,116.69387544423866,-56.1896678579534,-167.1230180342849,-53.20829682530586,0.0,110.93335017633218,-2.9813710326472314,-56.1896678579534,-113.91472120897956,-167.1230180342849,-53.20829682530586,2.8799999999999972,4.5866666666666775,9.586666666666675,8.906666666666695,11.373333333333376,10.186666666666683,11.386666666666704,14.082666666666677,13.44800000000002,13.829333333333361,0.12500049453240578,0.12499966066213013,0.12499928885139894,0.12499966049390246,0.12500031352254176,0.1250004789728363,0.1250000349938452,0.12499952492765752,0.12499948673261993,0.12499991970453621,0.12500030850056754,0.12500029907113172,0.12500004230214334,0.12499988736039326,0.12499992574555525
800,51329374.3382146,102658716.91279182,18.13224105600143,13.63139746217343,3.2238134816330652,205317462.36540607,4.500843593827989,14.90842757436851,-205317444.23316494,10.407583980540291,-205317448.73400864,-205317459.14159435,290360540.8038134,410631619.35120547,1642527656.607124,1642527451.7532465,153.29235761548776,172.63742783779315,85.22138768033676,1642527656.607124,-19.345070222304983,68.07096993515108,-1642527503.3147695,87.4160401574569,-1642527483.9696903,-1642527571.385727,-159.27738817147056,84.7508025580997,-59.70694608308737,-143.8232901925388,-64.86600043426574,0.0,84.11634410945311,5.1590543511784395,-59.70694608308737,-78.9572897582758,-143.8232901925388,-64.86600043426574,2.7599999999999936,4.706666666666681,10.120000000000035,8.479999999999986,11.266666666666698,12.218666666666834,9.114666666666569,14.600000000000053,13.887999999999995,13.11200000000007,0.12500048707226616,0.1249996780164979,0.12499929110507425,0.12499966488327185,0.12500030660828268,0.12500047587215696,0.12500003546678942,0.12499952995087824,0.12499949075501018,0.12499990774454267,0.12500030144789467,0.12500029619784084,0.12500005656013216,0.12499989147350588,0.12499993120281216
1200,51329374.83025214,102658732.12717682,16.31438382690781,1.2189442431042972,-0.01468810348415456,205317481.8023699,15.0954395838035,16.329071930392026,-205317465.48798442,1.2336323465883856,-205317480.5834251,-205317481.81706125,290360540.95579344,410631614.79983956,1642527657.931587,1642527470.674325,146.6247012492495,163.4996528376759,71.76353949643472,1642527657.931587,-16.87495158842652,74.86116175281524,-1642527511.3068876,91.73611334124182,-1642527494.431909,-1642527586.1680243,-199.40663815485576,100.7964144828723,-59.588538177383136,-176.25018941010865,-77.38507277263811,0.0,116.66165123272619,17.79653459525477,-59.588538177383136,-98.86511663747089,-176.25018941010865,-77.38507277263811,2.5066666666666557,4.960000000000021,8.896000000000013,9.842666666666707,11.128000000000032,11.514666666666773,9.818666666666577,14.141333333333412,14.007999999999988,13.450666666666717,0.12500049722186163,0.1249996616423631,0.124999282845741,0.12499965253185087,0.1250003113300817,0.12500047932796993,0.12500003972628337,0.12499952469978742,0.12499947951725464,0.12499990202494596,0.1250003015577285,0.12500029763691417,0.1250000574928512,0.12499988889062907,0.12499992428202612
1600,51329379.58431367,102658734.33121096,14.33972218147848,10.49769660792747,4.637322162542135,205317488.8625141,3.842025573550815,9.702400018936332,-205317474.52278987,5.860374445385264,-205317478.36481765,-205317484.2251938,290360540.3031373,410631614.32891965,1642527659.1089442,1642527456.0626066,126.5116116107667,190.41837180541955,75.81592624072564,1642527659.1089442,-63.90676019465192,50.695685370041794,-1642527532.5973442,114.6024455646924,-1642527468.690579,-1642527583.293007,-164.61836467682525,120.11509014631638,-56.72675225122627,-160.94199465574474,-44.17184832548027,0.0,104.21524240451807,-12.554903925745586,-56.72675225122627,-116.77014633026432,-160.94199465574474,-44.17184832548027,3.0000000000000004,4.466666666666674,9.213333333333368,9.941333333333342,10.712,11.442666666666792,10.058666666666577,13.994666666666706,13.837333333333332,13.60000000000004,0.12500049304630415,0.12499966770348957,0.124999279305783,0.12499966088132031,0.1250003142350869,0.12500048445802625,0.1250000384043118,0.124999521697973,0.12499948123560442,0.12499991315380181,0.1250003052468347,0.12500030260426198,0.12500004974790213,0.12499989107483556,0.12499992584750241
2000,51329371.83840875,102658721.38169424,14.30065707611675,7.994467265641713,-3.9006294682182796,205317468.9591364,6.306189810474856,18.201286544335034,-205317454.6584823,11.895096733859912,-205317460.96467334,-205317472.85976946,290360541.94394404,410631620.51000977,1642527660.355221,1642527466.232152,125.09690146172046,183.5393986316684,45.18659266523166,1642527660.355221,-58.44249716994676,79.9103087964885,-1642527535.2583225,138.35280596643514,-1642527476.815814,-1642527615.168617,-196.4106052178939,83.918027573462,-59.42592668927172,-159.10266442169302,-81.85398551407046,0.0,99.67673773242053,22.42805882479839,-59.42592668927172,-77.24867890762285,-159.10266442169302,-81.85398551407046,2.946666666666666,4.520000000000009,9.104000000000015,9.70133333333334,11.061333333333346,13.06666666666693,8.426666666666554,14.65866666666667,12.634666666666734,14.146666666666677,0.12500049100344512,0.12499966680353161,0.12499929060074855,0.12499966038206294,0.12500030505029586,0.12500047622671312,0.1250000272079299,0.12499953306794738,0.12499948275471585,0.12499991374815708,0.12500030076557977,0.12500029338148666,0.1250000510435534,0.12499988346869338,0.12499993054205914
2400,51329374.546532296,102658726.73455147,18.144894591871967,4.213620396050868,3.1495405430022525,205317472.67807588,13.931274195820926,14.995354048869663,-205317454.53317943,1.064079853048602,-205317468.4644548,-205317469.5285342,290360541.73668504,410631622.57925916,1642527661.9273705,1642527479.8366036,145.25811109749435,162.46774556705796,89.93867378223992,1642527661.9273705,-17.20963446956137,55.319437315254525,-1642527516.6692483,72.52907178481686,-1642527499.4596088,-1642527571.9886909,-180.28380686798172,86.69708954956808,-52.862047454759995,-152.9335125396478,-70.1852483086702,0.0,100.07146508488648,17.32320085390994,-52.862047454759995,-82.7482642309778,-152.9335125396478,-70.1852483086702,3.1066666666666705,4.360000000000005,10.042666666666666,8.573333333333379,11.2506666666667,10.986666666666729,10.346666666666588,14.261333333333404,13.266666666666698,14.072000000000013,0.12500049141639594,0.12499966519282696,0.1249992863305208,0.12499965854727085,0.12500031067055561,0.12500047979910472,0.12500004106220672,0.12499953008378659,0.12499948172370598,0.12499990715653204,0.1250003000939826,0.1250002994701177,0.12500005364873212,0.1249998929583521,0.12499992302628189
2800,51329371.1360567,102658712.37901777,14.953045580494543,14.940050713024283,0.7387350445029365,205317453.91239578,0.01299486747010198,14.21431053599158,-205317438.959352,14.201315668521275,-205317438.97234628,-205317453.17366287,290360542.6556986,410631625.6557934,1642527663.553723,1642527469.46023,121.84942896781884,184.48366158858818,72.4165054723485,1642527663.553723,-62.634232620768316,49.43292349547106,-1642527541.7042887,112.0671561162405,-1642527479.0700424,-1642527591.1372006,-162.0066769496854,72.9712445799607,-57.405619408262446,-137.42106809210577,-71.99319698382239,0.0,80.01544868384478,14.587577575559857,-57.405619408262446,-65.42787110828449,-137.42106809210577,-71.99319698382239,2.7333333333333263,4.7333333333333485,10.242666666666633,8.248000000000054,11.376000000000039,11.93066666666683,10.023999999999903,13.845333333333349,13.173333333333332,13.96000000000002,0.12500048195536922,0.12499968078810726,0.12499929671156965,0.12499967081033792,0.12500029908022628,0.12500047198798542,0.12500003211293892,0.12499953808395128,0.12499949225399469,0.1249999126430764,0.12500029972772594,0.12500029279349703,0.12500005427138633,0.12499989160554499,0.12499993238603681
3200,51329377.394490674,102658731.48874508,17.599422331907977,5.700815661922475,-0.11023142157414018,205317486.38795826,11.898606669985236,17.709653753481895,-205317468.78853482,5.811047083496607,-205317480.6871415,-205317486.49819043,290360541.7972102,410631617.7023437,1642527665.1067386,1642527468.4930997,154.46347587401,169.03701405698578,77.68998430178497,1642527665.1067386,-14.573538182973136,76.773491572225,-1642527510.643265,91.34702975519875,-1642527496.0697174,-1642527587.416751,-187.13378206305225,82.17785748802015,-59.30597670061399,-163.6828131625098,-84.08082063159276,0.0,104.37683646189507,24.774843930979245,-59.30597670061399,-79.60199253091633,-163.6828131625098,-84.08082063159276,3.066666666666669,4.400000000000006,9.871999999999984,8.306666666666723,11.688000000000077,10.866666666666736,10.346666666666597,14.370666666666732,13.91466666666666,13.434666666666716,0.1250004975046322,0.1249996628534721,0.12499927914495473,0.12499965131906704,0.12500031043911058,0.1250004854605594,0.12500004411406937,0.12499952882816427,0.12499947643625742,0.12499990117907629,0.12500029745441352,0.12500030609539503,0.12500005963769797,0.12499989462419009,0.12499991951824162
3600,51329370.86232247,102658724.94140539,13.660257910269086,3.122983871498414,2.5000788481187963,205317464.16597185,10.537274038770443,11.160179062150299,-205317450.50571328,0.6229050233796832,-205317461.04298726,-205317461.66589358,290360543.2940452,410631625.13379633,1642527666.77788,1642527491.4325068,117.7436838778976,159.15353622772912,82.08496601150678,1642527666.77788,-41.40985234982977,35.65871786639083,-1642527549.0341957,77.06857021622102,-1642527507.6243212,-1642527584.6929018,-173.89007504132994,95.57153107931805,-56.55416000107812,-159.49506821990985,-67.53689226181025,0.0,102.94090821883174,10.982732260732648,-56.55416000107812,-91.95817595809922,-159.49506821990985,-67.53689226181025,2.359999999999991,5.106666666666692,9.72533333333328,8.834666666666742,11.306666666666707,11.018666666666729,10.31466666666659,14.178666666666743,13.919999999999993,13.50133333333338,0.12500048950138523,0.12499966964256073,0.12499929381490027,0.12499966033731023,0.12500030695792094,0.12500047356956084,0.12500004039091217,0.12499953460920814,0.12499948852425373,0.1249999105928544,0.125000297882771,0.1250002977076731,0.12500005493480237,0.12499989326357161,0.12499992171887836
