,new,charcount,wordcount,sentencecount,number of standby,standby,roadblock,roadblock number,change in charcount,change in wordcount,change in sentencecount,chars produced,words produced,sentences produced,chars deleted,words deleted,sentences deleted,time (s),min time (s),5rSUMMARY wordcount,5rSUMMARY sentencecount,5rSUMMARY standby,5rSUMMARY number of standby,5rSUMMARY roadblock number,5rSUMMARY words produced,5rSUMMARY sentences produced,5rSUMMARY words deleted,5rSUMMARY sentences deleted,5rSUMMARY change in wordcount,5rSUMMARY change in sentencecount
0,False,0,0,0,0,False,False,0,,,,,,,,,,1.006514072418213,1.006516933441162,0.0,0.0,0.0,0.0,0.0,,,,,,
1,True,0,0,0,0,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452804803848267,1.006516933441162,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2,True,0,0,0,1,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200430870056152,1.006516933441162,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
3,True,0,0,0,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.611762046813965,1.006516933441162,0.0,0.0,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0
4,False,15,1,0,2,False,True,1,15.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,23.170812845230103,23.170772075653076,0.2,0.0,0.4,1.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0
5,False,27,2,0,2,False,True,1,12.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,29.006967067718506,29.006914138793945,0.5,0.0,0.3333333333333333,1.1666666666666667,0.8333333333333334,2.0,0.0,0.0,0.0,2.0,0.0
6,True,27,2,0,2,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.37334084510803,29.006914138793945,0.7142857142857143,0.0,0.2857142857142857,1.2857142857142858,0.8571428571428571,2.0,0.0,0.0,0.0,2.0,0.0
7,True,27,2,0,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.71071100234985,29.006914138793945,0.875,0.0,0.375,1.5,0.875,2.0,0.0,0.0,0.0,2.0,0.0
8,False,48,5,0,3,False,True,1,21.0,3.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,45.18367099761963,45.183621883392334,1.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.8888888888888888,5.0,0.0,0.0,0.0,5.0,0.0
9,False,54,7,0,3,False,True,1,6.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,50.853564977645874,50.853513956069946,1.9,0.0,0.3,1.8,0.9,7.0,0.0,0.0,0.0,7.0,0.0
10,True,54,7,0,3,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.29635214805603,50.853513956069946,2.3636363636363638,0.0,0.2727272727272727,1.9090909090909092,0.9090909090909091,7.0,0.0,0.0,0.0,7.0,0.0
11,False,60,9,0,3,False,True,1,6.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,61.55742907524109,61.557409048080444,2.9166666666666665,0.0,0.25,2.0,0.9166666666666666,9.0,0.0,0.0,0.0,9.0,0.0
12,False,74,11,0,3,False,True,1,14.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,66.9636480808258,66.96362709999084,3.5384615384615383,0.0,0.23076923076923078,2.076923076923077,0.9230769230769231,11.0,0.0,0.0,0.0,11.0,0.0
13,False,91,13,0,3,False,True,1,17.0,2.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,72.44318699836731,72.44316601753235,4.214285714285714,0.0,0.21428571428571427,2.142857142857143,0.9285714285714286,13.0,0.0,0.0,0.0,13.0,0.0
14,False,111,16,0,3,False,True,1,20.0,3.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,77.87935185432434,77.87931084632874,5.0,0.0,0.2,2.2,0.9333333333333333,16.0,0.0,0.0,0.0,16.0,0.0
15,True,111,16,0,3,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.42301487922668,77.87931084632874,5.6875,0.0,0.1875,2.25,0.9375,16.0,0.0,0.0,0.0,16.0,0.0
16,False,126,19,0,3,False,True,1,15.0,3.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,88.763925075531,88.76388096809387,6.470588235294118,0.0,0.17647058823529413,2.2941176470588234,0.9411764705882353,19.0,0.0,0.0,0.0,19.0,0.0
17,False,141,22,1,3,False,True,1,15.0,3.0,1.0,15.0,3.0,1.0,0.0,0.0,0.0,94.0653760433197,94.06533193588257,7.333333333333333,0.05555555555555555,0.16666666666666666,2.3333333333333335,0.9444444444444444,22.0,1.0,0.0,0.0,22.0,1.0
18,True,146,22,1,3,False,True,1,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.3693950176239,94.06533193588257,8.105263157894736,0.10526315789473684,0.15789473684210525,2.3684210526315788,0.9473684210526315,22.0,1.0,0.0,0.0,22.0,1.0
19,False,168,27,1,3,False,True,1,22.0,5.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,104.65223693847656,104.65221190452576,9.05,0.15,0.15,2.4,0.95,27.0,1.0,0.0,0.0,27.0,1.0
20,False,182,29,1,3,False,True,1,14.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,110.27315902709961,110.27310585975647,10.0,0.19047619047619047,0.14285714285714285,2.4285714285714284,0.9523809523809523,29.0,1.0,0.0,0.0,29.0,1.0
21,False,189,30,1,3,False,True,1,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,115.98458194732666,115.9845461845398,10.909090909090908,0.22727272727272727,0.13636363636363635,2.4545454545454546,0.9545454545454546,30.0,1.0,0.0,0.0,30.0,1.0
22,False,203,33,1,3,False,True,1,14.0,3.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,121.41580390930176,121.41577696800232,11.869565217391305,0.2608695652173913,0.13043478260869565,2.4782608695652173,0.9565217391304348,33.0,1.0,0.0,0.0,33.0,1.0
23,False,235,36,1,3,False,True,1,32.0,3.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,126.70377802848816,126.70373582839966,12.875,0.2916666666666667,0.125,2.5,0.9583333333333334,36.0,1.0,0.0,0.0,36.0,1.0
24,False,255,39,2,3,False,True,1,20.0,3.0,1.0,20.0,3.0,1.0,0.0,0.0,0.0,132.15221405029297,132.1521921157837,13.92,0.36,0.12,2.52,0.96,39.0,2.0,0.0,0.0,39.0,2.0
25,False,260,41,2,3,False,True,1,5.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,137.69965505599976,137.69956517219543,14.961538461538462,0.4230769230769231,0.11538461538461539,2.5384615384615383,0.9615384615384616,41.0,2.0,0.0,0.0,41.0,2.0
26,True,260,41,2,3,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.00796484947205,137.69956517219543,15.925925925925926,0.48148148148148145,0.1111111111111111,2.5555555555555554,0.9629629629629629,41.0,2.0,0.0,0.0,41.0,2.0
27,False,267,40,2,3,False,True,1,7.0,-1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,148.47545099258423,148.4754250049591,16.785714285714285,0.5357142857142857,0.10714285714285714,2.5714285714285716,0.9642857142857143,41.0,2.0,1.0,0.0,40.0,2.0
28,True,269,41,2,3,False,True,1,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,153.92357087135315,137.69956517219543,17.620689655172413,0.5862068965517241,0.10344827586206896,2.586206896551724,0.9655172413793104,42.0,2.0,1.0,0.0,41.0,2.0
29,True,269,41,2,3,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.2554430961609,137.69956517219543,18.4,0.6333333333333333,0.1,2.6,0.9666666666666667,42.0,2.0,1.0,0.0,41.0,2.0
30,True,269,41,2,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.73792791366577,137.69956517219543,19.129032258064516,0.6774193548387096,0.12903225806451613,2.6451612903225805,0.967741935483871,42.0,2.0,1.0,0.0,41.0,2.0
31,True,269,41,2,5,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.3702690601349,137.69956517219543,19.8125,0.71875,0.15625,2.71875,0.96875,42.0,2.0,1.0,0.0,41.0,2.0
32,True,269,41,2,6,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6805510520935,137.69956517219543,20.454545454545453,0.7575757575757576,0.18181818181818182,2.8181818181818183,0.9696969696969697,42.0,2.0,1.0,0.0,41.0,2.0
33,True,269,41,2,7,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.04879689216614,137.69956517219543,21.058823529411764,0.7941176470588235,0.20588235294117646,2.9411764705882355,0.9705882352941176,42.0,2.0,1.0,0.0,41.0,2.0
34,False,282,42,2,7,False,True,1,13.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,186.34781002998352,186.34778809547424,21.65714285714286,0.8285714285714286,0.2,3.057142857142857,0.9714285714285714,43.0,2.0,1.0,0.0,42.0,2.0
35,False,304,46,2,7,False,True,1,22.0,4.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,191.7785129547119,191.77847003936768,22.333333333333332,0.8611111111111112,0.19444444444444445,3.1666666666666665,0.9722222222222222,47.0,2.0,1.0,0.0,46.0,2.0
36,False,311,44,2,7,False,True,1,7.0,-2.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,197.06554508209229,197.065514087677,22.91891891891892,0.8918918918918919,0.1891891891891892,3.27027027027027,0.972972972972973,47.0,2.0,3.0,0.0,44.0,2.0
37,False,329,47,2,7,False,True,1,18.0,3.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,202.5002818107605,202.50023293495178,23.55263157894737,0.9210526315789473,0.18421052631578946,3.3684210526315788,0.9736842105263158,50.0,2.0,3.0,0.0,47.0,2.0
38,False,336,48,2,7,False,True,1,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,207.93800616264343,207.93796682357788,24.17948717948718,0.9487179487179487,0.1794871794871795,3.4615384615384617,0.9743589743589743,51.0,2.0,3.0,0.0,48.0,2.0
39,False,375,53,2,7,False,True,1,39.0,5.0,0.0,39.0,5.0,0.0,0.0,0.0,0.0,213.35594701766968,213.35590410232544,24.9,0.975,0.175,3.55,0.975,56.0,2.0,3.0,0.0,53.0,2.0
40,False,410,58,2,7,False,True,1,35.0,5.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,218.64752793312073,218.64749693870544,25.70731707317073,1.0,0.17073170731707318,3.6341463414634148,0.975609756097561,61.0,2.0,3.0,0.0,58.0,2.0
41,True,422,58,3,7,False,True,1,12.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,223.94678401947021,218.64749693870544,26.476190476190474,1.0476190476190477,0.16666666666666666,3.7142857142857144,0.9761904761904762,61.0,3.0,3.0,0.0,58.0,3.0
42,True,422,58,3,7,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.3443558216095,218.64749693870544,27.209302325581394,1.0930232558139534,0.16279069767441862,3.7906976744186047,0.9767441860465116,61.0,3.0,3.0,0.0,58.0,3.0
43,True,422,58,3,8,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.7318890094757,218.64749693870544,27.90909090909091,1.1363636363636365,0.18181818181818182,3.8863636363636362,0.9772727272727273,61.0,3.0,3.0,0.0,58.0,3.0
44,True,422,58,3,9,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0693359375,218.64749693870544,28.57777777777778,1.1777777777777778,0.2,4.0,0.9777777777777777,61.0,3.0,3.0,0.0,58.0,3.0
45,True,422,58,3,10,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.47602701187134,218.64749693870544,29.217391304347824,1.2173913043478262,0.21739130434782608,4.130434782608695,0.9782608695652174,61.0,3.0,3.0,0.0,58.0,3.0
46,True,422,58,3,11,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.91412901878357,218.64749693870544,29.829787234042552,1.2553191489361701,0.23404255319148937,4.276595744680851,0.9787234042553191,61.0,3.0,3.0,0.0,58.0,3.0
47,True,422,58,3,12,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.2264130115509,218.64749693870544,30.416666666666668,1.2916666666666667,0.25,4.4375,0.9791666666666666,61.0,3.0,3.0,0.0,58.0,3.0
48,True,422,58,3,13,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.60532093048096,218.64749693870544,30.979591836734695,1.3265306122448979,0.2653061224489796,4.612244897959184,0.9795918367346939,61.0,3.0,3.0,0.0,58.0,3.0
49,True,422,58,3,14,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.9310190677643,218.64749693870544,31.52,1.36,0.28,4.8,0.98,61.0,3.0,3.0,0.0,58.0,3.0
50,True,422,58,3,15,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.3088209629059,218.64749693870544,32.03921568627451,1.392156862745098,0.29411764705882354,5.0,0.9803921568627451,61.0,3.0,3.0,0.0,58.0,3.0
51,True,422,58,3,16,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1006889343262,218.64749693870544,32.53846153846154,1.4230769230769231,0.3076923076923077,5.211538461538462,0.9807692307692307,61.0,3.0,3.0,0.0,58.0,3.0
52,True,422,58,3,17,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.4647240638733,218.64749693870544,33.0188679245283,1.4528301886792452,0.32075471698113206,5.433962264150943,0.9811320754716981,61.0,3.0,3.0,0.0,58.0,3.0
53,True,422,58,3,18,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.86927103996277,218.64749693870544,33.48148148148148,1.4814814814814814,0.3333333333333333,5.666666666666667,0.9814814814814815,61.0,3.0,3.0,0.0,58.0,3.0
