new,charcount,wordcount,sentencecount,number of standby,standby,roadblock,roadblock number,change in charcount,change in wordcount,change in sentencecount,chars produced,words produced,sentences produced,chars deleted,words deleted,sentences deleted,time (s),min time (s),5rSUMMARY wordcount,5rSUMMARY sentencecount,5rSUMMARY standby,5rSUMMARY number of standby,5rSUMMARY roadblock number,5rSUMMARY words produced,5rSUMMARY sentences produced,5rSUMMARY words deleted,5rSUMMARY sentences deleted,5rSUMMARY change in wordcount,5rSUMMARY change in sentencecount
True,4688,751,11,51,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.08149886131287,6.096391916275024,751.0,11.0,0.9622641509433962,25.0188679245283,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,52,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.24579310417175,6.312422275543213,751.0,11.0,0.9629629629629629,25.51851851851852,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,52,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.63240098953247,6.096391916275024,751.0,11.0,0.9629629629629629,25.51851851851852,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,53,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.8324911594391,6.312422275543213,751.0,11.0,0.9636363636363636,26.01818181818182,0.9454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,53,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.14494585990906,6.096391916275024,751.0,11.0,0.9636363636363636,26.01818181818182,0.9454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,54,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.43497705459595,6.312422275543213,751.0,11.0,0.9642857142857143,26.517857142857142,0.9464285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,54,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.61798882484436,6.096391916275024,751.0,11.0,0.9642857142857143,26.517857142857142,0.9464285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,55,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0098149776459,6.312422275543213,751.0,11.0,0.9649122807017544,27.017543859649123,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,55,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0485498905182,6.096391916275024,751.0,11.0,0.9649122807017544,27.017543859649123,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,56,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.5984470844269,6.312422275543213,751.0,11.0,0.9655172413793104,27.517241379310345,0.9482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,56,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.58778285980225,6.096391916275024,751.0,11.0,0.9655172413793104,27.517241379310345,0.9482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,57,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.17712211608887,6.312422275543213,751.0,11.0,0.9661016949152542,28.016949152542374,0.9491525423728814,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,57,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.01356387138367,6.096391916275024,751.0,11.0,0.9661016949152542,28.016949152542374,0.9491525423728814,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,58,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.75782918930054,6.312422275543213,751.0,11.0,0.9666666666666667,28.516666666666666,0.95,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,58,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.47666692733765,6.096391916275024,751.0,11.0,0.9666666666666667,28.516666666666666,0.95,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,59,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.3423421382904,6.312422275543213,751.0,11.0,0.9833333333333333,29.5,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,59,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.9157540798187,6.096391916275024,751.0,11.0,0.9833333333333333,29.5,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,60,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.945631980896,6.312422275543213,751.0,11.0,1.0,30.5,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,60,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.4554908275604,6.096391916275024,751.0,11.0,1.0,30.5,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,61,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.522075176239,6.312422275543213,751.0,11.0,1.0,31.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,61,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.89259600639343,6.096391916275024,751.0,11.0,1.0,31.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,62,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0921792984009,6.312422275543213,751.0,11.0,1.0,32.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,62,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.40018582344055,6.096391916275024,751.0,11.0,1.0,32.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,63,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.66211199760437,6.312422275543213,751.0,11.0,1.0,33.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,63,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.5367178916931,6.096391916275024,751.0,11.0,1.0,33.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,64,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.82394003868103,6.312422275543213,751.0,11.0,1.0,34.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,64,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.02216696739197,6.096391916275024,751.0,11.0,1.0,34.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,65,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.2518091201782,6.312422275543213,751.0,11.0,1.0,35.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,65,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.55907678604126,6.096391916275024,751.0,11.0,1.0,35.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,66,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.7110741138458,6.312422275543213,751.0,11.0,1.0,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,66,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.9997749328613,6.096391916275024,751.0,11.0,1.0,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,67,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.2695863246918,6.312422275543213,751.0,11.0,1.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,67,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.4702799320221,6.096391916275024,751.0,11.0,1.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,68,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.704133272171,6.312422275543213,751.0,11.0,1.0,38.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,68,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.9841959476471,6.096391916275024,751.0,11.0,1.0,38.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,69,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.1197192668915,6.312422275543213,751.0,11.0,1.0,39.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,69,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.6127140522003,6.096391916275024,751.0,11.0,1.0,39.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,70,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.5797550678253,6.312422275543213,751.0,11.0,1.0,40.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4666,746,10,0,False,False,0,,,,,,,,,,6.753316879272461,6.753320932388306,746.0,10.0,0.0,0.0,0.0,,,,,,
False,4666,746,10,0,False,False,0,,,,,,,,,,5.949487924575806,5.949510097503662,746.0,10.0,0.0,0.0,0.0,,,,,,
True,4666,746,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.378175020217896,6.753320932388306,746.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.580096006393433,5.949510097503662,746.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.974565982818604,6.753320932388306,746.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.206026792526245,5.949510097503662,746.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.552419185638428,6.753320932388306,746.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75454306602478,5.949510097503662,746.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.129328966140747,6.753320932388306,746.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3054518699646,5.949510097503662,746.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71240711212158,6.753320932388306,746.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85075283050537,5.949510097503662,746.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,5,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.332404136657715,6.753320932388306,746.0,10.0,0.7142857142857143,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,5,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51559901237488,5.949510097503662,746.0,10.0,0.7142857142857143,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,6,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.88054704666138,6.753320932388306,746.0,10.0,0.75,2.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,6,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2467999458313,5.949510097503662,746.0,10.0,0.75,2.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,7,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.706568002700806,6.753320932388306,746.0,10.0,0.7777777777777778,3.111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,7,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.73011016845703,5.949510097503662,746.0,10.0,0.7777777777777778,3.111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,8,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.304152965545654,6.753320932388306,746.0,10.0,0.8,3.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,8,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.218801975250244,5.949510097503662,746.0,10.0,0.8,3.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,9,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.90442204475403,6.753320932388306,746.0,10.0,0.8181818181818182,4.090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,9,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.84831404685974,5.949510097503662,746.0,10.0,0.8181818181818182,4.090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,10,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.59252095222473,6.753320932388306,746.0,10.0,0.8333333333333334,4.583333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,10,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.38504099845886,5.949510097503662,746.0,10.0,0.8333333333333334,4.583333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,11,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.23530101776123,6.753320932388306,746.0,10.0,0.8461538461538461,5.076923076923077,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,11,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00889110565186,5.949510097503662,746.0,10.0,0.8461538461538461,5.076923076923077,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,12,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.94190120697021,6.753320932388306,746.0,10.0,0.8571428571428571,5.571428571428571,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,12,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.64637398719788,5.949510097503662,746.0,10.0,0.8571428571428571,5.571428571428571,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,13,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5487072467804,6.753320932388306,746.0,10.0,0.8666666666666667,6.066666666666666,0.8,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,13,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.16268610954285,5.949510097503662,746.0,10.0,0.8666666666666667,6.066666666666666,0.8,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,14,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22928380966187,6.753320932388306,746.0,10.0,0.875,6.5625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,14,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.80348777770996,5.949510097503662,746.0,10.0,0.875,6.5625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,15,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.79798316955566,6.753320932388306,746.0,10.0,0.8823529411764706,7.0588235294117645,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,15,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4108259677887,5.949510097503662,746.0,10.0,0.8823529411764706,7.0588235294117645,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,16,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.26552200317383,6.753320932388306,746.0,10.0,0.8888888888888888,7.555555555555555,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,16,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.90032911300659,5.949510097503662,746.0,10.0,0.8888888888888888,7.555555555555555,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,17,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.05347299575806,6.753320932388306,746.0,10.0,0.8947368421052632,8.052631578947368,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,17,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.68291401863098,5.949510097503662,746.0,10.0,0.8947368421052632,8.052631578947368,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,18,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.55699896812439,6.753320932388306,746.0,10.0,0.9,8.55,0.85,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,18,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.27579689025879,5.949510097503662,746.0,10.0,0.9,8.55,0.85,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,19,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.03400611877441,6.753320932388306,746.0,10.0,0.9047619047619048,9.047619047619047,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,19,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.72591185569763,5.949510097503662,746.0,10.0,0.9047619047619048,9.047619047619047,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,20,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.69765305519104,6.753320932388306,746.0,10.0,0.9090909090909091,9.545454545454545,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,20,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.2799961566925,5.949510097503662,746.0,10.0,0.9090909090909091,9.545454545454545,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,21,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.2300670146942,6.753320932388306,746.0,10.0,0.9130434782608695,10.043478260869565,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,21,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.74667620658875,5.949510097503662,746.0,10.0,0.9130434782608695,10.043478260869565,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,22,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7679500579834,6.753320932388306,746.0,10.0,0.9166666666666666,10.541666666666666,0.875,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,22,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.29802203178406,5.949510097503662,746.0,10.0,0.9166666666666666,10.541666666666666,0.875,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,23,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.2805609703064,6.753320932388306,746.0,10.0,0.92,11.04,0.88,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,23,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.82807683944702,5.949510097503662,746.0,10.0,0.92,11.04,0.88,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,24,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.84814596176147,6.753320932388306,746.0,10.0,0.9230769230769231,11.538461538461538,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,24,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.29435682296753,5.949510097503662,746.0,10.0,0.9230769230769231,11.538461538461538,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,25,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.33742213249207,6.753320932388306,746.0,10.0,0.9259259259259259,12.037037037037036,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,25,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.828360080719,5.949510097503662,746.0,10.0,0.9259259259259259,12.037037037037036,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
True,4666,746,10,26,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.85971593856812,6.753320932388306,746.0,10.0,0.9285714285714286,12.535714285714286,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0
False,4665,746,10,0,False,False,0,,,,,,,,,,6.389574289321899,6.389581203460693,746.0,10.0,0.0,0.0,0.0,,,,,,
False,4665,746,10,0,False,False,0,,,,,,,,,,6.417203187942505,6.417209148406982,746.0,10.0,0.0,0.0,0.0,,,,,,
True,4665,746,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.975089311599731,6.389581203460693,746.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.056963205337524,6.417209148406982,746.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.573113203048706,6.389581203460693,746.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66444206237793,6.417209148406982,746.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.122058153152466,6.389581203460693,746.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.209110975265503,6.417209148406982,746.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.592841386795044,6.389581203460693,746.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83367133140564,6.417209148406982,746.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.173992395401,6.389581203460693,746.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.405877351760864,6.417209148406982,746.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,5,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.735387325286865,6.389581203460693,746.0,10.0,0.7142857142857143,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,5,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96645498275757,6.417209148406982,746.0,10.0,0.7142857142857143,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,6,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.337695360183716,6.389581203460693,746.0,10.0,0.75,2.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0
False,4665,746,10,0,False,False,0,,,,,,,,,,6.281018972396851,6.281036853790283,746.0,10.0,0.0,0.0,0.0,,,,,,
False,4665,746,10,0,False,False,0,,,,,,,,,,6.254136085510254,6.254140853881836,746.0,10.0,0.0,0.0,0.0,,,,,,
True,4665,746,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83045482635498,6.281036853790283,746.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.818882942199707,6.254140853881836,746.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.457760095596313,6.281036853790283,746.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41567897796631,6.254140853881836,746.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.032628059387207,6.281036853790283,746.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.046669960021973,6.254140853881836,746.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4665,746,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.65615177154541,6.281036853790283,746.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
